LONGITUDE,LATITUDE,OBJECTID_left,SOURCE,EXT_ID,CAT1,CAT2,CAT3,ORG_NAME,NAME,ADDRLN1,ADDRLN2,CITY,STATE,HOURS,PHONES,EMAIL,URL,INFO1,INFO2,POST_ID,DESCRIPTION,ZIP,LINK,USE_TYPE,DATE_UPDATED,DIS_STATUS,POINT_X,POINT_Y,geometry,index_right,CT10,GEOID10,LABEL,OBJECTID_right,Shape_STAr,Shape_STLe,X_Center,Y_Center
-118.0961112,33.98272937,97685861,211,,Social Services,Homeless Shelters and Services,,,Angel Step Inn Domestic Violence Emergency Shelter,9047 Washington Blvd,,Pico Rivera,CA,"Monday through Sunday, 24 hours per day. N/A ","Service/Intake (562) 949-5358,  FAX (323) 255-0012, 24-Hr. Hotline  323-780-HELP Service/Intake and Hotline (323) 780-4357, Shelter Admin. Administrative (323) 780-7285,  FAX (323) 780-7235,  FAX (562) 941-6106, 24-Hr. Hotline Service/Intake and Hotline (",,www.angelstepinn.org,,,70230,"The agency provides domestic violence services, residential treatment for substance abuse, shelter and welfare-to-work support services for people who live in Los Angeles County.",90660,http://egis3.lacounty.gov/lms/?p=70230,publish,2010-11-01T11:50:56.000Z,,6532532.926,1816109.158,POINT (-118.0961111564927 33.98272936732859),2160,500800,6037500800,5008,2162,20750935.75,18519.93499,6535468,1816546
-118.1879831,33.78166197,97685989,211,,Social Services,Homeless Shelters and Services,,,Long Beach Family Shelter For The Homeless,Long Beach Family Shelter,,Long Beach,CA,"Monday through Sunday, 24 hours per day. ","People w/ Disabilities -  Disabled Resources Center Service/Intake (562) 427-1000, Catholic Charities Administration (562) 591-1351, Long Beach Multi-Service Center Service/Intake (562) 733-1147,  Administrative (562) 388-7670",,,,,70297,"The agency provides shelter for people of all ages in the Long Beach area, including families with children and people who have physical disabilities.",90813,http://egis3.lacounty.gov/lms/?p=70297,publish,2010-11-01T11:50:56.000Z,,6504543.877,1742975.352,POINT (-118.1879830557966 33.78166196727987),9,576301,6037576301,5763.01,10,5905100.44,9753.973011,6504322,1741997
-118.2641501,34.04296297,97686056,211,,Social Services,Homeless Shelters and Services,,,Free Spirit: For Victims Of Domestic Violence,,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","24-Hour All Services Hotline Hotline/Talkline/Warmline (800) 548-2722, Free Spirit Shelter Hotline Hotline/Talkline/Warmline (323) 937-1312, Chicana Service Action Center Administrative (213) 629-5800,  Service/Intake and Administration (323) 937-1368",,,,,70341,The agency provides a battered women's shelter and welfare-to-work support services for women with children who are in Los Angeles County.,90015,http://egis3.lacounty.gov/lms/?p=70341,publish,2010-11-01T11:50:56.000Z,,6481647.302,1838120.599,POINT (-118.2641500567712 34.04296296726154),1240,207900,6037207900,2079,1242,9720577.05,12841.37367,6482848,1837233
-118.2359781,34.15570497,97686380,211,,Social Services,Homeless Shelters and Services,,,Ywca Glendale - Ywca Battered Women's Shelter - Sunrise Village,,,Glendale,CA,"Monday through Sunday, 24 hours per day. ",DV hotline (24 hrs.) Service/Intake/Hotline (Voice/TDD) (888) 999-7511,,www.glendaleywca.org,,,70619,"The agency provides domestic violence services, health services and shelter for battered women, and health services for women.",91206,http://egis3.lacounty.gov/lms/?p=70619,publish,2010-11-01T11:50:56.000Z,,6490278.183,1879128.188,POINT (-118.2359780565826 34.15570496703638),1529,301000,6037301000,3010,1531,22255336.66,21085.77257,6491677,1879544
-118.5185131,34.38435297,97686836,211,,Social Services,Homeless Shelters and Services,,,Domestic Violence Center Of Santa Clarita,,call for location,Newhall,CA,"Monday through Friday, 9:00am to 5:00pm. ","661-254-TEEN for Teen Hotline Hotline/Talkline/Warmline (661) 254-8336,  FAX (661) 259-1194,  Service/Intake and Administration (661) 259-8175, 24-Hours Service/Intake and Hotline (661) 259-4357",,www.domesticviolencecenterscv.org,,,70906,The agency provides a battered women's shelter and domestic violence services for people in Los Angeles County.,91321,http://egis3.lacounty.gov/lms/?p=70906,publish,2010-11-01T11:50:56.000Z,,6405230.588,1962657.113,POINT (-118.5185130557285 34.38435296583767),213,920332,6037920332,9203.32,214,45969387.4,36354.73444,6407204,1962140
-118.5374881,34.20049426,97687083,211,,Social Services,Homeless Shelters and Services,,,Zoe Christian Fellowship - Sfv Rescue Mission,7143 Baird Ave,,Reseda,CA,"Wednesday, 8:30am to 10:30am and 12:00pm to 1:00pm. ",Administrative (818) 785-4476,,www.sfvrescuemission.org,,,71064,"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley.",91335,http://egis3.lacounty.gov/lms/?p=71064,publish,2010-11-01T11:50:56.000Z,,6399147.948,1895778.54,POINT (-118.5374880557382 34.20049425611673),579,131020,6037131020,1310.2,580,15552365.35,17611.15733,6398402,1895385
-118.5971322,34.25580711,97687085,211,,Social Services,Homeless Shelters and Services,,,Chatsworth Foursquare Church - Sfv Rescue Mission,10210 Canoga Ave,,Chatsworth,CA,"Monday, 8:30am to 10:30am and 12:00pm to 1:00pm. ",Administrative (818) 785-4476,,www.sfvrescuemission.org,,,71065,"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley.",91311,http://egis3.lacounty.gov/lms/?p=71065,publish,2010-11-01T11:50:56.000Z,,6381232.905,1916009.318,POINT (-118.5971321558812 34.25580710646771),483,113321,6037113321,1133.21,484,11283485.64,13666.23736,6383000,1915188
-118.4535688,34.05508342,97687472,211,,Social Services,Homeless Shelters and Services,,,Salvation Army Haven Program - Bldg. 212,11301 Wilshire Blvd,Bldg. 212,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Administration (310) 478-3711 Ext.44353, Senior Program - Tamara Komashko Service/Intake (310) 478-3711 Ext.43014, Alpha Center Program - Vance Poletto Service/Intake (310) 478-3711 Ext.44360, Naomi House Program - Victoria Curtin Service/Intake (310) 478",,usw.salvationarmy.org,,,71366,"The agency provides employment services, housing services, residential treatment for substance abuse, and shelter for homeless veterans in Los Angeles County.",90073,http://egis3.lacounty.gov/lms/?p=71366,publish,2010-11-01T11:50:56.000Z,,6424283.991,1842736.286,POINT (-118.453568756133 34.05508341711653),427,701100,6037701100,7011,428,27239271.15,28235.87091,6423243,1843653
-118.4535688,34.05508342,97687476,211,,Social Services,Homeless Shelters and Services,,,Salvation Army Haven Program - Bldg. 207,11301 Wilshire Blvd,Bldg. 207,Los Angeles,CA,"Monday through Friday, 8:00am to 4:30pm. ",Exodus Lodge - Mary A. Holmes Service/Intake and Administration (310) 478-3711 Ext.42811,,usw.salvationarmy.org,,,71367,"The agency provides employment services, housing services, residential treatment for substance abuse, and shelter for homeless veterans in Los Angeles County.",90073,http://egis3.lacounty.gov/lms/?p=71367,publish,2010-11-01T11:50:56.000Z,,6424283.991,1842736.286,POINT (-118.453568756133 34.05508341711653),427,701100,6037701100,7011,428,27239271.15,28235.87091,6423243,1843653
-118.034254,34.07306526,97687996,211,,Social Services,Homeless Shelters and Services,,,Year Round Shelter - California Hispanic Commission On Alcohol & Drug Abuse Inc.,11046 Vly Mall,,El Monte,CA,"Monday through Friday, 9:00am to 12:00 noon; and 1:00pm to 3:00pm. ",Service/Intake (626) 444-9000,,www.lahsa.org,,,71678,"The agency provides shelter, motel vouchers and transportation to homeless individuals and families.",91731,http://egis3.lacounty.gov/lms/?p=71678,publish,2010-11-01T11:50:56.000Z,,6551296.988,1848972.028,POINT (-118.0342539564334 34.07306525665562),1719,432700,6037432700,4327,1721,20165042.94,22595.38133,6551225,1850025
-118.3789675,34.20486399,97688105,211,,Social Services,Homeless Shelters and Services,,,San Pablo Lutheran Church - North Hollywood,7400 Tujunga Ave,,North Hollywood,CA,"Evening Meal: Thursday, 6:30pm to 7:30pm. ",No Telephone () -,,www.hopeofthevalley.org,,,71753,"The rescue mission provides emergency food, personal goods, and shelter services for homeless men, women and families in the San Fernando Valley.",91605,http://egis3.lacounty.gov/lms/?p=71753,publish,2010-11-01T11:50:56.000Z,,6447086.171,1897150.244,POINT (-118.3789674558618 34.20486398620918),1378,123010,6037123010,1230.1,1380,10933727.95,13636.39423,6448409,1896375
-118.3848123,34.16503419,97688108,211,,Social Services,Homeless Shelters and Services,,,St. David's Episcopal Church - North Hollywood,11605 Magnolia Blvd,,North Hollywood,CA,"Breakfast: Saturday, 8:00am to 9:00am ",No Telephone () -,,www.hopeofthevalley.org,,,71754,"The rescue mission provides emergency food, personal goods, and shelter services for homeless men, women and families in the San Fernando Valley.",91601,http://egis3.lacounty.gov/lms/?p=71754,publish,2010-11-01T11:50:56.000Z,,6445263.462,1882662.279,POINT (-118.3848122559951 34.16503418693174),1555,125200,6037125200,1252,1557,14032631.18,15860.7218,6445697,1882613
-118.2779666,33.95736055,97688292,211,,Social Services,Homeless Shelters and Services,,,American Philanthropy Association - Don King Shelter,8770 S Broadway,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ",Single Women Only Service/Intake (323) 971-4432,,,,,71883,The agency provides emergency shelter for single women and men who live in Los Angeles County.,90003,http://egis3.lacounty.gov/lms/?p=71883,publish,2010-11-01T11:50:56.000Z,,6477375.522,1806979.526,POINT (-118.2779665557356 33.95736054721662),1104,240200,6037240200,2402,1106,8038861.774,11289.11869,6477924,1806497
-118.2934481,34.01348597,97688371,,,Social Services,Homeless Shelters and Services,,,Housing Coalition Education,1051 Laighton Avenue,,Los Angeles,CA,,,,,,,68596,,90037,http://egis3.lacounty.gov/lms/?p=68596,publish,2013-08-08T14:36:46.000Z,,6472740.316,1827417.995,POINT (-118.2934480557211 34.01348596730503),1036,231220,6037231220,2312.2,1038,10389165.36,13177.46464,6473972,1827808
-118.3086859,33.73837647,97688495,,,Social Services,Homeless Shelters and Services,,Family Source Center,Family Source Center,9219 S. Broadway Avenue,,Los Angeles,,,"(323) 777 - 3120
",,,,,68588,,90003,http://egis3.lacounty.gov/lms/?p=68588,publish,2013-08-19T16:09:06.000Z,,6467815.025,1727313.186,POINT (-118.308685855415 33.73837646765012),42,609900,6037609900,6099,43,5827822.684,14086.53922,6469794,1727973
-118.2401691,33.96076497,97688754,,,Social Services,Homeless Shelters and Services,,Immanuel Housing Inc. Immanuel House of Hope,Housing - Immanuel Housing Inc. Immanuel House of Hope,1800 E. 85th Street,,Los Angeles ,CA,,"(323) 256 - 6975
",,,,,68594,,90001,http://egis3.lacounty.gov/lms/?p=68594,publish,2013-09-13T09:45:24.000Z,,6488840.75,1808188.922,POINT (-118.2401690561581 33.96076496739464),962,535300,6037535300,5353,964,11630280.48,16781.2401,6490061,1808486
-118.3175216,34.03745992,97696645,211,,Social Services,Homeless Shelters and Services,,,1736 Family Crisis Center,2116 Arlington Ave,Suite 200,Los Angeles,CA,"Monday through Friday, 8:30am to 5:30pm.  Evenings and Saturdays by appointment.","24 Hrs-Crisis Hotline Service/Intake and Hotline (213) 222-1237, 24 Hrs-Youth Crisis/Shelter Hotline Service/Intake and Hotline (310) 379-3620, 24 Hrs-DV Shelter Hotline Service/Intake and Hotline (310) 370-5902, Community Service Center Service/Intake an",,www.1736fcc.org,,,786,"The agency provides case management, counseling services, domestic violence services, family support services for low income families, runaway services, emergency and transitional shelter for battered women and their children, shelter for runaway/homeless youth, and welfare-to-work support services. ??Services are provided at two community service center locations in South Los Angeles and Torrance, an emergency youth shelter in Hermosa Beach, and four confidentially located domestic violence shelters.",90018,http://egis3.lacounty.gov/lms/?p=786,publish,2017-10-06T16:28:29.000Z,,6465472.375,1836164.722,POINT (-118.3175215563918 34.03745991694741),1098,221402,6037221402,2214.02,1100,5729749.379,12853.69227,6468037,1836516
-118.3992351,33.86684197,97696886,211,,Social Services,Homeless Shelters and Services,,,1736 Family Crisis Center - Emergency Youth Shelter,1736 Monterey Blvd.,,Hermosa Beach,CA,"Monday through Sunday, 24 hours per day. ",24 Hrs-Youth Crisis/Shelter Hotline Service/Intake and Hotline (310) 379-3620,,www.1736fcc.org,,,788,"The agency provides case management, counseling services, domestic violence services, family support services for low income families, runaway services, emergency and transitional shelter for battered women and their children, shelter for runaway/homeless youth, and welfare-to-work support services.",90254,http://egis3.lacounty.gov/lms/?p=788,publish,2017-10-16T15:14:21.000Z,,6440469.535,1774161.87,POINT (-118.3992350563277 33.86684196696516),626,621004,6037621004,6210.04,628,9434850.782,15799.86365,6439884,1775428
