,DR.NUMBER,DATE.REPORTED,DATE.OCCURRED,H,M,AREA.ID,AREA.NAME,REPORTING.DISTRICT,CRIME.CODE,CRIME.CODE.DESCRIPTION,MO.CODES,VICTIM.AGE,VICTIM.SEX,VICTIM.DESCENT,PREMISE.CODE,PREMISE.DESCRIPTION,WEAPON.USED.CODE,WEAPON.DESCRIPTION,STATUS.CODE,STATUS.DESCRIPTION,CRIME.CODE.1,CRIME.CODE.2,CRIME.CODE.3,CRIME.CODE.4,ADDRESS,CROSS.STREET,LOCATION,LATITUDE,LONGITUDE,geometry,index_right,CT10,GEOID10,LABEL,OBJECTID,Shape_STAr,Shape_STLe,X_Center,Y_Center,date_occ_year,date_occ_month,date_occ_day,crime_type,crime_premise,crime_weapon,newdate
53,160123062,9/9/16,9/9/16,21,40,1,Central,166,624,BATTERY - SIMPLE ASSAULT,2004 0416 1218,58,M,B,102,SIDEWALK,308,STICK,IC,Invest Cont,624,NA,NA,NA,600 S  SAN PEDRO                    ST,,"(34.0421, -118.2469)",34.0421,-118.2469,POINT (-118.2469 34.0421),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,9,SIMPLE ASSAULT,SIDEWALK,STICK,2016 09
54,160123086,9/9/16,9/9/16,23,0,1,Central,156,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1218 2004 0448 0444,44,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,NA,NA,NA,6TH,WALL,"(34.0428, -118.2461)",34.0428,-118.2461,POINT (-118.2461 34.0428),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,9,SIMPLE ASSAULT,STREET,STRONG-ARM,2016 09
55,160123142,9/10/16,9/9/16,22,0,1,Central,155,480,BIKE - STOLEN,0344 1218,58,M,H,101,STREET,NA,,IC,Invest Cont,480,NA,NA,NA,6TH,MAPLE,"(34.0439, -118.2479)",34.0439,-118.2479,POINT (-118.2479 34.0439),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,9,OTHERS,STREET,OTHERS,2016 09
56,160123199,9/11/16,9/11/16,21,0,1,Central,155,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,54,F,H,102,SIDEWALK,NA,,IC,Invest Cont,440,NA,NA,NA,6TH                          ST,WALL,"(34.0435, -118.2471)",34.0435,-118.2471,POINT (-118.2471 34.0435),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,11,THEFT,SIDEWALK,OTHERS,2016 09
57,160123214,9/12/16,9/12/16,10,50,1,Central,157,648,ARSON,1218,45,F,B,102,SIDEWALK,NA,,IC,Invest Cont,648,NA,NA,NA,6TH                          ST,CROCKER,"(34.0417, -118.2443)",34.0417,-118.2443,POINT (-118.2443 34.0417),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,12,OTHERS,SIDEWALK,OTHERS,2016 09
58,160123259,9/13/16,9/13/16,24,40,1,Central,148,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 2004 1218,75,M,H,102,SIDEWALK,207,OTHER KNIFE,AA,Adult Arrest,230,NA,NA,NA,5TH                          ST,SAN PEDRO                    ST,"(34.0442, -118.2439)",34.0442,-118.2439,POINT (-118.2439 34.0442),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,13,AGGRAVATED ASSAULT,SIDEWALK,KNIFE,2016 09
59,160123300,9/13/16,9/13/16,14,50,1,Central,156,624,BATTERY - SIMPLE ASSAULT,2004 1218 0416 0417,45,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,6TH                          ST,SAN JULIAN,"(34.0428, -118.2461)",34.0428,-118.2461,POINT (-118.2461 34.0428),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,13,SIMPLE ASSAULT,SIDEWALK,STRONG-ARM,2016 09
60,160123342,9/13/16,9/13/16,21,30,1,Central,146,350,"THEFT, PERSON",0344 0346 1218,58,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350,NA,NA,NA,5TH                          ST,WALL,"(34.0449, -118.2458)",34.0449,-118.2458,POINT (-118.2458 34.0449),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,13,THEFT,SIDEWALK,STRONG-ARM,2016 09
61,160123785,9/20/16,9/13/16,15,40,1,Central,155,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218 0305,57,F,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,NA,NA,NA,6TH                          ST,MAPLE,"(34.0439, -118.2479)",34.0439,-118.2479,POINT (-118.2479 34.0439),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,13,AGGRAVATED ASSAULT,SIDEWALK,OTHERS,2016 09
62,160123404,9/14/16,9/14/16,17,30,1,Central,166,210,ROBBERY,1218 0334 1402 0907 2004 0416 0417,30,M,B,101,STREET,207,OTHER KNIFE,AA,Adult Arrest,210,998,NA,NA,6TH                          ST,SAN JULIAN,"(34.0428, -118.2461)",34.0428,-118.2461,POINT (-118.2461 34.0428),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,14,ROBBERY,STREET,KNIFE,2016 09
63,160123434,9/15/16,9/15/16,6,0,1,Central,155,220,ATTEMPTED ROBBERY,2004 1218,58,M,H,101,STREET,312,PIPE/METAL PIPE,IC,Invest Cont,220,NA,NA,NA,6TH                          ST,SAN PEDRO,"(34.0448, -118.2474)",34.0448,-118.2474,POINT (-118.2474 34.0448),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,15,ROBBERY,STREET,PIPE,2016 09
64,160123469,9/15/16,9/15/16,8,0,1,Central,166,624,BATTERY - SIMPLE ASSAULT,1218 0416,40,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,6TH                          ST,SAN JULIAN,"(34.0428, -118.2461)",34.0428,-118.2461,POINT (-118.2461 34.0428),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,15,SIMPLE ASSAULT,STREET,STRONG-ARM,2016 09
65,160123520,9/16/16,9/15/16,9,30,1,Central,158,210,ROBBERY,1218 0416 0344,54,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,NA,NA,NA,6TH                          ST,GLADYS,"(34.0403, -118.2421)",34.0403,-118.2421,POINT (-118.2421 34.0403),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,15,ROBBERY,STREET,STRONG-ARM,2016 09
66,160101244,9/17/16,9/16/16,6,0,1,Central,156,121,"RAPE, FORCIBLE",1415 0500 0522 0516 1218 2004,30,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,NA,NA,6TH                          ST,SAN PEDRO                    ST,"(34.0423, -118.2452)",34.0423,-118.2452,POINT (-118.2452 34.0423),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,16,RAPE,SIDEWALK,STRONG-ARM,2016 09
67,160123587,9/17/16,9/17/16,20,45,1,Central,156,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1218 2004 0416 1813 1243 0444 0429,25,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,NA,NA,NA,500 S  SAN PEDRO                    ST,,"(34.0437, -118.2455)",34.0437,-118.2455,POINT (-118.2455 34.0437),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,17,SIMPLE ASSAULT,SIDEWALK,STRONG-ARM,2016 09
68,160124790,10/5/16,9/17/16,14,0,1,Central,148,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1218 0385 1300 0344,48,F,B,101,STREET,NA,,IC,Invest Cont,420,NA,NA,NA,5TH                          ST,GLADYS,"(34.0421, -118.2405)",34.0421,-118.2405,POINT (-118.2405 34.0421),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,17,THEFT,STREET,OTHERS,2016 09
69,160123632,9/18/16,9/18/16,22,0,1,Central,156,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0429 0416 1218,47,M,W,101,STREET,302,BLUNT INSTRUMENT,IC,Invest Cont,230,NA,NA,NA,6TH,SAN JULIAN                   ST,"(34.0428, -118.2461)",34.0428,-118.2461,POINT (-118.2461 34.0428),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,18,AGGRAVATED ASSAULT,STREET,OTHERS,2016 09
70,160123775,9/20/16,9/19/16,23,0,1,Central,157,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,29,M,H,102,SIDEWALK,NA,,IC,Invest Cont,440,NA,NA,NA,6TH                          ST,CROCKER,"(34.0417, -118.2443)",34.0417,-118.2443,POINT (-118.2443 34.0417),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,19,THEFT,SIDEWALK,OTHERS,2016 09
71,160123831,9/20/16,9/20/16,10,0,1,Central,156,624,BATTERY - SIMPLE ASSAULT,0429 0400 1218 2004,33,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,6TH                          ST,SAN JULIAN,"(34.0428, -118.2461)",34.0428,-118.2461,POINT (-118.2461 34.0428),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,20,SIMPLE ASSAULT,STREET,STRONG-ARM,2016 09
72,160123832,9/21/16,9/21/16,13,28,1,Central,148,624,BATTERY - SIMPLE ASSAULT,1218 0416,43,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,5TH                          ST,SAN PEDRO,"(34.0442, -118.2439)",34.0442,-118.2439,POINT (-118.2439 34.0442),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,21,SIMPLE ASSAULT,SIDEWALK,STRONG-ARM,2016 09
73,160123960,9/23/16,9/22/16,16,50,1,Central,166,624,BATTERY - SIMPLE ASSAULT,0416 1218,57,F,W,517,,312,PIPE/METAL PIPE,IC,Invest Cont,624,NA,NA,NA,600 S  SAN PEDRO                    ST,,"(34.0421, -118.2469)",34.0421,-118.2469,POINT (-118.2469 34.0421),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,22,SIMPLE ASSAULT,OTHERS,PIPE,2016 09
74,160123958,9/23/16,9/23/16,3,30,1,Central,156,210,ROBBERY,0302 0305 0429 0408 0344 1218,19,M,B,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,NA,NA,NA,6TH                          ST,SAN PEDRO,"(34.0423, -118.2452)",34.0423,-118.2452,POINT (-118.2452 34.0423),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,23,ROBBERY,STREET,OTHERS,2016 09
75,160124236,9/27/16,9/26/16,5,30,1,Central,156,624,BATTERY - SIMPLE ASSAULT,0416 1218,48,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,5TH                          ST,WALL                         ST,"(34.0449, -118.2458)",34.0449,-118.2458,POINT (-118.2458 34.0449),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,26,SIMPLE ASSAULT,SIDEWALK,STRONG-ARM,2016 09
76,160124340,9/28/16,9/27/16,8,30,1,Central,146,210,ROBBERY,0446 0429 1218 1601 0344 0416,68,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,NA,NA,NA,5TH,WALL,"(34.0449, -118.2458)",34.0449,-118.2458,POINT (-118.2458 34.0449),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,27,ROBBERY,STREET,STRONG-ARM,2016 09
77,160124331,9/28/16,9/28/16,4,25,1,Central,166,624,BATTERY - SIMPLE ASSAULT,1218 0416,58,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,NA,NA,NA,600 S  SAN PEDRO                    ST,,"(34.0421, -118.2469)",34.0421,-118.2469,POINT (-118.2469 34.0421),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,28,SIMPLE ASSAULT,DWELLING,OTHERS,2016 09
78,160124354,9/28/16,9/28/16,21,30,1,Central,158,624,BATTERY - SIMPLE ASSAULT,0416 2004 1218,56,M,B,102,SIDEWALK,308,STICK,IC,Invest Cont,624,NA,NA,NA,7TH                          ST,GLADYS,"(34.0387, -118.2439)",34.0387,-118.2439,POINT (-118.2439 34.0387),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,9,28,SIMPLE ASSAULT,SIDEWALK,STICK,2016 09
79,160124570,10/1/16,10/1/16,8,30,1,Central,148,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 1218 0344,25,F,B,102,SIDEWALK,511,VERBAL THREAT,IC,Invest Cont,930,NA,NA,NA,5TH                          ST,STANFORD,"(34.0421, -118.2405)",34.0421,-118.2405,POINT (-118.2405 34.0421),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,1,OTHERS,SIDEWALK,OTHERS,2016 10
80,160124920,10/7/16,10/1/16,22,0,1,Central,157,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218 2004,28,M,H,101,STREET,NA,,IC,Invest Cont,440,NA,NA,NA,6TH,SAN PEDRO                    ST,"(34.0417, -118.2443)",34.0417,-118.2443,POINT (-118.2443 34.0417),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,1,THEFT,STREET,OTHERS,2016 10
81,160124590,10/2/16,10/2/16,8,0,1,Central,156,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0429 0416 0417,50,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,NA,NA,NA,7TH                          ST,WALL,"(34.0437, -118.2455)",34.0437,-118.2455,POINT (-118.2455 34.0437),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,2,AGGRAVATED ASSAULT,SIDEWALK,STRONG-ARM,2016 10
82,160124752,10/5/16,10/5/16,11,0,1,Central,166,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2000 1813 1814 0401 1218,58,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,230,NA,NA,NA,500 E  7TH                          ST,,"(34.0421, -118.2469)",34.0421,-118.2469,POINT (-118.2469 34.0421),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,5,AGGRAVATED ASSAULT,DWELLING,STRONG-ARM,2016 10
83,160124792,10/6/16,10/6/16,24,30,1,Central,155,624,BATTERY - SIMPLE ASSAULT,0400 1218,33,F,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,NA,NA,NA,6TH                          ST,MAPLE,"(34.0439, -118.2479)",34.0439,-118.2479,POINT (-118.2479 34.0439),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,6,SIMPLE ASSAULT,SIDEWALK,OTHERS,2016 10
84,160124974,10/9/16,10/8/16,16,50,1,Central,166,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0302 1218,57,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102,HAND GUN,IC,Invest Cont,230,NA,NA,NA,600    WALL                         ST,,"(34.0435, -118.2471)",34.0435,-118.2471,POINT (-118.2471 34.0435),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,8,AGGRAVATED ASSAULT,DWELLING,GUN,2016 10
85,160124990,10/9/16,10/9/16,11,0,1,Central,148,901,VIOLATION OF RESTRAINING ORDER,1218 2004 1814,28,F,B,101,STREET,NA,,IC,Invest Cont,901,NA,NA,NA,5TH,STANFORD,"(34.0421, -118.2405)",34.0421,-118.2405,POINT (-118.2405 34.0421),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,9,OTHERS,STREET,OTHERS,2016 10
86,160125071,10/10/16,10/10/16,11,45,1,Central,166,624,BATTERY - SIMPLE ASSAULT,1218 0416 1206,47,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,6TH,WALL,"(34.0428, -118.2461)",34.0428,-118.2461,POINT (-118.2461 34.0428),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,10,SIMPLE ASSAULT,SIDEWALK,STRONG-ARM,2016 10
87,160125232,10/13/16,10/13/16,17,30,1,Central,156,624,BATTERY - SIMPLE ASSAULT,0416 0305 1218,45,M,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,NA,NA,NA,6TH                          ST,SAN PEDRO                    ST,"(34.0423, -118.2452)",34.0423,-118.2452,POINT (-118.2452 34.0423),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,13,SIMPLE ASSAULT,SIDEWALK,OTHERS,2016 10
88,160125500,10/18/16,10/18/16,2,0,1,Central,158,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,67,F,B,102,SIDEWALK,NA,,IC,Invest Cont,440,NA,NA,NA,1300 E  7TH                          ST,,"(34.0395, -118.2405)",34.0395,-118.2405,POINT (-118.2405 34.0395),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,18,THEFT,SIDEWALK,OTHERS,2016 10
89,160125707,10/20/16,10/20/16,12,0,1,Central,157,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 2004 1218 2000,36,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,NA,NA,NA,500    TOWNE                        AV,,"(34.043, -118.242)",34.043,-118.242,POINT (-118.242 34.043),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,20,SIMPLE ASSAULT,SIDEWALK,STRONG-ARM,2016 10
90,160125819,10/22/16,10/22/16,10,50,1,Central,148,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0416 0429 0913,35,F,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,NA,NA,NA,5TH,GLADYS,"(34.0421, -118.2405)",34.0421,-118.2405,POINT (-118.2405 34.0421),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,22,AGGRAVATED ASSAULT,SIDEWALK,OTHERS,2016 10
91,160126133,10/27/16,10/22/16,16,30,1,Central,147,121,"RAPE, FORCIBLE",1218 2004 0500 0522 0527 0532,38,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,NA,NA,NA,5TH                          ST,SAN PEDRO                    ST,"(34.0442, -118.2439)",34.0442,-118.2439,POINT (-118.2439 34.0442),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,22,RAPE,SIDEWALK,STRONG-ARM,2016 10
92,160125869,10/23/16,10/23/16,16,25,1,Central,166,350,"THEFT, PERSON",1218 0344 2004,27,M,A,102,SIDEWALK,NA,,IC,Invest Cont,350,NA,NA,NA,6TH,SAN JULIAN,"(34.0428, -118.2461)",34.0428,-118.2461,POINT (-118.2461 34.0428),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,23,THEFT,SIDEWALK,OTHERS,2016 10
93,160126084,10/25/16,10/25/16,18,0,1,Central,148,210,ROBBERY,0416 0344 1218,53,M,W,102,SIDEWALK,312,PIPE/METAL PIPE,IC,Invest Cont,210,NA,NA,NA,5TH                          ST,TOWNE,"(34.043, -118.242)",34.043,-118.242,POINT (-118.242 34.043),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,25,ROBBERY,SIDEWALK,PIPE,2016 10
94,160126110,10/27/16,10/26/16,20,0,1,Central,166,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,47,F,B,517,,NA,,IC,Invest Cont,440,NA,NA,NA,600 S  SAN PEDRO                    ST,,"(34.0421, -118.2469)",34.0421,-118.2469,POINT (-118.2469 34.0421),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,26,THEFT,OTHERS,OTHERS,2016 10
95,160126212,10/28/16,10/28/16,22,20,1,Central,156,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218,40,F,B,504,OTHER RESIDENCE,308,STICK,IC,Invest Cont,230,NA,NA,NA,5TH                          ST,WALL                         ST,"(34.0449, -118.2458)",34.0449,-118.2458,POINT (-118.2458 34.0449),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,28,AGGRAVATED ASSAULT,OTHERS,STICK,2016 10
96,160126336,10/29/16,10/28/16,22,0,1,Central,155,210,ROBBERY,0352 0342 0429 0344 1218 0417,36,M,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,NA,NA,NA,6TH                          ST,FIGUEROA,"(34.0448, -118.2474)",34.0448,-118.2474,POINT (-118.2474 34.0448),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,28,ROBBERY,SIDEWALK,OTHERS,2016 10
97,160101377,10/29/16,10/29/16,20,30,1,Central,155,210,ROBBERY,0344 0400 2004 1218,19,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,NA,NA,NA,6TH,SAN JULIAN                   ST,"(34.0448, -118.2474)",34.0448,-118.2474,POINT (-118.2474 34.0448),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,29,ROBBERY,SIDEWALK,STRONG-ARM,2016 10
98,160126298,10/30/16,10/30/16,12,15,1,Central,157,624,BATTERY - SIMPLE ASSAULT,1218 0305 0416,41,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,4TH,CROCKER,"(34.0416, -118.244)",34.0416,-118.244,POINT (-118.244 34.0416),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,10,30,SIMPLE ASSAULT,SIDEWALK,STRONG-ARM,2016 10
99,160126517,11/2/16,11/2/16,11,45,1,Central,156,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,49,F,B,116,OTHER/OUTSIDE,NA,,IC,Invest Cont,440,NA,NA,NA,1900    TRANSIENT,,"(34.0437, -118.2455)",34.0437,-118.2455,POINT (-118.2455 34.0437),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,11,2,THEFT,OTHERS,OTHERS,2016 11
100,160126571,11/3/16,11/3/16,10,40,1,Central,147,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,52,M,B,517,,NA,,IC,Invest Cont,440,NA,NA,NA,5TH                          ST,WALL                         ST,"(34.0449, -118.2458)",34.0449,-118.2458,POINT (-118.2458 34.0449),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,11,3,THEFT,OTHERS,OTHERS,2016 11
101,160126669,11/5/16,11/3/16,2,30,1,Central,157,210,ROBBERY,0305 0344 0416 0429 1218,29,M,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,NA,NA,NA,500 S  SAN PEDRO                    ST,,"(34.0442, -118.2439)",34.0442,-118.2439,POINT (-118.2439 34.0442),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,11,3,ROBBERY,SIDEWALK,OTHERS,2016 11
102,160126656,11/4/16,11/4/16,13,15,1,Central,157,210,ROBBERY,1218 0337 0370 0416 0344 0417,51,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,NA,NA,NA,5TH,TOWNE,"(34.043, -118.242)",34.043,-118.242,POINT (-118.242 34.043),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,11,4,ROBBERY,SIDEWALK,STRONG-ARM,2016 11
103,160126899,11/8/16,11/8/16,21,40,1,Central,155,624,BATTERY - SIMPLE ASSAULT,0416 1218 2004 0417 0429,39,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,1900    TRANSIENT,,"(34.0448, -118.2474)",34.0448,-118.2474,POINT (-118.2474 34.0448),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,11,8,SIMPLE ASSAULT,SIDEWALK,STRONG-ARM,2016 11
104,160126905,11/8/16,11/8/16,7,25,1,Central,156,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 0416 0334 0411,63,M,B,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,NA,NA,NA,6TH                          ST,SAN JULIAN,"(34.0428, -118.2461)",34.0428,-118.2461,POINT (-118.2461 34.0428),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,11,8,AGGRAVATED ASSAULT,STREET,KNIFE,2016 11
105,160126936,11/9/16,11/9/16,12,30,1,Central,157,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1402 1218 2004 0319 0421 0448 0416 0429 1814,33,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,998,NA,NA,6TH,SAN PEDRO,"(34.0417, -118.2443)",34.0417,-118.2443,POINT (-118.2443 34.0417),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,11,9,SIMPLE ASSAULT,SIDEWALK,STRONG-ARM,2016 11
106,160126945,11/9/16,11/9/16,12,20,1,Central,158,624,BATTERY - SIMPLE ASSAULT,0356 2004 1218 1202 0361 0443 0340,55,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,NA,NA,NA,800 E  6TH                          ST,,"(34.0408, -118.2428)",34.0408,-118.2428,POINT (-118.2428 34.0408),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,11,9,SIMPLE ASSAULT,DWELLING,OTHERS,2016 11
107,160126946,11/9/16,11/9/16,12,30,1,Central,157,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0361 0443 1238 1218 2004,71,F,W,102,SIDEWALK,511,VERBAL THREAT,IC,Invest Cont,930,NA,NA,NA,500 S  SAN PEDRO                    ST,,"(34.0442, -118.2439)",34.0442,-118.2439,POINT (-118.2439 34.0442),691,206300,6037206300,2063,693,6637586.944,13167.16573,6487985,1837432,2016,11,9,OTHERS,SIDEWALK,OTHERS,2016 11
